"Year","Diver","Date","SiteDetails.Recorder","Measurement.Processors","Site.ID","bay.side","Quadrat","SH","SL","SW","Species","Common.Name","Count","Quadrat.size","Notes"
2015,"AS",2015-07-09,"RK","NK,KO","SGV 81","W",2,86,97,51,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 88","W",1,89,100,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",1,78,81,43,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",1,74,81,45,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",1,85,88,47,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",2,93,102,51,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",2,80,90,47,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 89","W",2,84,93,50,"Mercenaria mercenaria","Hard Clam",1,0.25,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 91","W",2,80,89,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 92","W",2,85,93,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 92","W",2,92,102,56,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-09,"RK","NK,KO","SGV 92","W",2,65,72,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV CG1","E",2,78,84,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV CG2","E",1,65,74,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","DC,NK","SGV CG3","E",1,34,36,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","DC,NK","SGV CG3","E",2,28,32,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV COR","E",1,47,51,30,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV FP","E",2,109,112,60,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV WI","E",1,47,52,31,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-07-28,"RK","NK,KO","SGV WI","E",1,75,78,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2015,"AS",2015-08-24,"RK","DC,NK","SGV LS3","E",1,111,114,65,"Mercenaria mercenaria","Hard Clam",1,0.5,NA
2016,"RK",2016-07-28,NA,NA,"SGV CG2","E",1,51,58,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-07-28,NA,NA,"SGV CG2","E",2,17,19,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV CG3","E",1,77,85,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV LS2","E",2,23,25,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV LS4","E",1,72,77,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",1,54,62,31,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",1,44,49,26,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",1,24,27,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",1,8.5,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,6.5,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,38,42,26,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,39,45,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,40,44,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,42,46,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,45,47,30,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,41,47,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,48,52,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,48,52,31,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,62,72,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-04,NA,NA,"SGV WI","E",2,98,101,57,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 49","W",2,36,40,25,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 49","W",2,40,44,24,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",1,32,41,21,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",1,42,48,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",1,31,35,21,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",2,64,73,39,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",2,72,78,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",2,20,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV 90","W",2,31,33,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV CG1","E",2,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV CG1","E",2,76,85,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV COR","E",1,63,72,36,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV COR","E",1,26,28,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV FP","E",1,40,48,26,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV FP","E",2,70,78,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV FP","E",2,77,82,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-09,NA,NA,"SGV FP","E",2,76,87,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 48","W",2,32,37,23,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",1,56,63,33,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",1,77,77,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",1,86,87,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",1,89,100,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",2,99,NA,59,"Mercenaria mercenaria","Hard Clam",1,1,"Cannot read the SL"
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",2,93,95,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",2,94,102,53,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 88","W",2,71,76,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 91","W",1,88,95,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV 91","W",1,90,100,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV CG4","E",1,48,54,28,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-12,NA,NA,"SGV CG4","E",2,67,76,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 80","W",1,92,98,51,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 80","W",1,70,75,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 80","W",1,100,109,60,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 80","W",2,106,111,58,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 81","W",2,95,103,56,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 81","W",2,84,89,53,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-16,NA,NA,"SGV 95","W",2,78,83,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 71","W",1,79,86,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 71","W",2,81,92,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 71","W",2,82,89,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 72","W",1,91,100,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 72","W",2,80,85,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 74","W",1,88,93,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 74","W",2,91,97,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 74","W",2,75,76,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 74","W",2,43,47,25,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 76","W",1,76,83,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 76","W",1,72,77,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 79","W",2,87,92,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 86","W",2,71,77,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 86","W",2,35,38,21,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 87","W",2,68,76,39,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 87","W",2,83,89,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 87","W",2,70,79,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-22,NA,NA,"SGV 87","W",2,76,81,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 61","W",1,71,79,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 61","W",2,74,80,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 61","W",2,66,70,33,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 61","W",2,77,83,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 62","W",1,91,98,54,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",1,84,93,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",1,72,81,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",1,88,97,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",2,82,93,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",2,80,88,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",2,77,86,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",2,63,68,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 63","W",2,50,55,28,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 64","W",2,78,79,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 64","W",2,80,86,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 65","W",1,84,92,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 65","W",1,90,95,52,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-08-25,NA,NA,"SGV 69","W",1,83,91,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 67","W",1,91,99,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 67","W",1,81,84,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 67","W",1,63,67,36,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",1,76,84,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",1,83,83,53,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",1,75,78,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",1,30,32,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",1,23,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",2,78,84,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",2,67,74,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 75.5","W",2,67,74,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 76","W",2,75,81,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 76","W",2,84,92,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 76","W",2,25,27,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-27,NA,NA,"SGV 76","W",2,68,74,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 70","W",1,74,79,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 70","W",1,66,74,35,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 70","W",1,62,67,38,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 70","W",1,70,76,38,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 70","W",2,64,75,42,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 70","W",2,65,80,42,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 73","W",1,75.5,90,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 73","W",1,57.5,72,39,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 73","W",1,69,79,43,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 73","W",1,59,75,39,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 77","W",1,13,14.5,7,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 77","W",1,3,2,1,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 77","W",2,84,88,47,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 77","W",2,69,75,40,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 77","W",2,94,110,50,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 77","W",2,72,74,44,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 77","W",2,65,73,38,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,75,89,47,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,63,79,41,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,44,44,30,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,41,42,29,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,59,68,40,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,28,33,21,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,75,79,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",1,75,87,48,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,67,69,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,42,46,30,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,53,67.5,36,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,59,64.5,39.5,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,55,62,35,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 78","W",2,67,79,42,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/27/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 92","W",2,47,54,29,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 92","W",2,41,46,29,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 93","W",1,80,97,47,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 93","W",1,78,92,46,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"AmExpClass","SGV 93","W",1,60,72,38,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",1,87,96,54,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",1,81,87,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",1,82,92,54,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",1,82,88,50,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",2,80,87,49,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2016,"RK",2016-09-29,NA,"PMExpClass","SGV 94","W",2,82,90,45,"Mercenaria mercenaria","Hard Clam",1,1,"Class Processed on 9/29/16, but collected on 9/11/16"
2017,"RK",2017-07-05,"JC","KC;BM","SGV FP","E",1,68,87,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-05,"JC","KC;BM","SGV FP","E",2,16,18,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 100","E",1,74,81,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 100","E",1,80,86,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 100","E",1,55,59,39,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 99","E",1,73,80,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 99","E",1,62,71,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 99","E",1,46,53,28,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 99","E",2,74,83,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV 99","E",2,68,75,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV CG3","E",1,78,87,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV CG3","E",1,58,65,35,"Mercenaria mercenaria","Hard Clam",1,1,"The type of coast guard site is not listed"
2017,"RK",2017-07-11,"BS","KC;LG","SGV CG4","E",1,12,14,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV CG4","E",1,61,67,34,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV CG4","E",2,50,58,33,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV COR","E",1,54,60,34,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV COR","E",2,46,52,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV SAND","E",2,99,107,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",1,41,46,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",1,22,26,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",1,24,27,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",2,66,76,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",2,51,56,31,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",2,24,27,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2017,"RK",2017-07-11,"BS","KC;LG","SGV WI","E",2,28,30,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
